,previous_5_turn,question,next_5_turn,categorie,annotateur
0,#spk4 : monsieur,depuis combien de temps habitez-vous Orléans ?,#spk1 : oh ça fait neuf ans depuis dix neuf cent soixante | #spk4 : vous vous plaisez à Orléans ? | #spk1 : oui et non | #spk4 : pourquoi ça ? | #spk1 : bah parce que // j'ai // j'ai toujours euh // je suis Lorrain // alors j'ai // je suis né en Lorraine et puis j'ai toujours été en Lorraine // et je préfère la Lorraine à l'Orléanais,préparé,Valentin
1,#spk4 : monsieur | #spk4 : depuis combien de temps habitez-vous Orléans ? | #spk1 : oh ça fait neuf ans depuis dix neuf cent soixante,vous vous plaisez à  Orléans ?,#spk4 : pourquoi ça ? | #spk1 : bah parce que // j'ai // j'ai toujours euh // je suis Lorrain // alors j'ai // je suis né en Lorraine et puis j'ai toujours été en Lorraine // et je préfère la Lorraine à l'Orléanais | #spk4 : et est-ce que vous comptez rester à Orléans ? | #spk1 : oh je suis obligé par ma profession | #spk4 : Hm,préparé,Valentin
2,#spk1 : oh ça fait neuf ans depuis dix neuf cent soixante | #spk4 : vous vous plaisez à  Orléans ? | #spk1 : oui et non | #spk4 : pourquoi ça ? | #spk1 : bah parce que // j'ai // j'ai toujours euh // je suis Lorrain // alors j'ai // je suis né en Lorraine et puis j'ai toujours été en Lorraine // et je préfère la Lorraine à  l'Orléanais,et est-ce que vous comptez rester à  Orléans ?,#spk1 : oh je suis obligé par ma profession | #spk4 : hm | #spk4 : | #spk4 : et qu'est ce que vous faites comme travail ? | #spk1 : je suis contrôleur divisionnaire aux PTT,préparé,Valentin
347,#spk2 : mes parents étaient originaires de la région donc mon père originaire des corbières occidentales et ma mère du pays de sault. c'est à dire la haute vallée de l'aude.|#spk1 : hum hum  et euh donc votre père qu'est ce qu'il faisait comme comme profession ?|#spk2 : il était employé de banque à carcassonne.|#spk1 : et il parlait euh français ou est-ce qu'il a parlé une langue régionale|,et il a été il a fait des études jusqu'à quel niveau ?,#spk2 : il a fait des études il a commencé des études supérieures de droit euh pendant un an ou deux interrompues par la guerre.|#spk1 : hum hum et après il a travaillé dans une banque|#spk2 : et donc après il a travaillé comme employé de banque et puis comme cadre à la fin de de sa carrière.|#spk1 : et euh votre mère ?|,préparé,Marina
348,#spk2 : non il ne il ne parle que le  il ne parlait que le français. il comprenait l'occitan il pouvait en articuler quelques mots mais il n'aurait pas pu le parler couramment.|#spk1 : et il a été il a fait des études jusqu'à quel niveau ?|#spk2 : il a fait des études il a commencé des études supérieures de droit euh pendant un an ou deux interrompues par la guerre.|#spk1 : hum hum et après il a travaillé dans une banque|,et euh votre mère ?,#spk2 : alors euh ma mère avait commencé également des études supérieures de lettres euh qu'elle a abandonné pratiquement elle aussi au bout d'un an dans les mêmes circonstances euh de de guerre.|#spk2 : et euh elle aurait elle a euh été un peu elle a été quelques temps institutrice pendant la guerre et par la suite elle a donné pas mal de leçons particulières c'est à dire bon elle aurait pu enseigner hein si si elle avait voulu  en fait elle est elle est restée au foyer  comme on disait.|#spk1 : et elle elle était euh elle parlait une langue régionale ?|#spk2 : alors elle elle a été beaucoup plus imp- beaucoup plus imprégnée euh d'occitan euh ses parents donc mes grands parents euh parlaient français uniquement entre eux mais pouvaient parler l'occitan de façon tout à fait courante et le parlaient éventuellement avec leur frère ou du temps où ils étaient vivants leurs parents.|,préparé,Marina
349,#spk1 : hum hum et après il a travaillé dans une banque|#spk2 : et donc après il a travaillé comme employé de banque et puis comme cadre à la fin de de sa carrière.|#spk1 : et euh votre mère ?|#spk2 : alors euh ma mère avait commencé également des études supérieures de lettres euh qu'elle a abandonné pratiquement elle aussi au bout d'un an dans les mêmes circonstances euh de de guerre.|,et elle elle était euh elle parlait une langue régionale ?,#spk2 : alors elle elle a été beaucoup plus imp- beaucoup plus imprégnée euh d'occitan euh ses parents donc mes grands parents euh parlaient français uniquement entre eux mais pouvaient parler l'occitan de façon tout à fait courante et le parlaient éventuellement avec leur frère ou du temps où ils étaient vivants leurs parents.|#spk2 : et donc ma mère qui est restée beaucoup plus en en contact donc avec le milieu paysan euh pourrait parler occitan tout à fait couramment. elle ne le fait pas mais elle en serait parfaitement capable.||,préparé,Marina
350,#spk2 : oh je peux je peux en trouver oui je peux en    pff|#spk2 : alors là disons que euh le jeudi puisque à l'époque c'était le jeudi qu'on n'avait pas cours c'était plutôt s'amuser avec les les copains bon j- soit j'allais chez eux. j'en ai des souvenirs hein de de de temps passé hein chez des camarades de classe soit l'un ou l'autre venait chez moi donc là je pourrais trouver des souvenirs de ce genre|#spk2 : et en général le samedi le d- l- le dimanche plutôt parce que le samedi on avait école. on avait école le samedi euh y compris euh le samedi après-midi. je dois être oui je sais pas jusqu'à quel moment mais euh enfant on avait encore cours le samedi après-midi.|,d'accord. et euh de l'école primaire est- ce que vous avez un très bon souvenir d'un instituteur ou même d'un d'un événement et par contre un très mauvais souvenir  ?,#spk2 : alors des bons souvenirs d'école primaire. ah j'aimais beaucoup mon mon instituteur de c.p. mais là le souvenir est pas vraiment lié à l'école. c'est parce qu'il faisait du vélo et nous habitions à côté d'un réparateur de vélos et donc je le voyais fait exceptionnel euh en dehors de de l'école bon.|#spk2 : et et et sinon j'ai un bon souvenir si de mon maître de c.m. deux euh qui par exemple qui était poète à à ses heures et qui euh m'avait confié des copies de ses poèmes parce que j'étais parmi ses élèves chéris étant parmi ceux qui promettaient|#spk1 : et un très mauvais souvenir alors?|#spk2 : alors un très mauvais souvenir.  je sais j'hé- j'hésite entre deux.|,préparé,Marina
351,#spk2 : et en général le samedi le d- l- le dimanche plutôt parce que le samedi on avait école. on avait école le samedi euh y compris euh le samedi après-midi. je dois être oui je sais pas jusqu'à quel moment mais euh enfant on avait encore cours le samedi après-midi.|#spk2 : donc le dimanche là c'était plutôt j'allais assez souvent avec une tante la soeur de mon père dans à couiza là où je suis né donc dans la famille hein de de ma grand-mère paternelle.|#spk1 : d'accord. et euh de l'école primaire est- ce que vous avez un très bon souvenir d'un instituteur ou même d'un d'un événement et par contre un très mauvais souvenir  ?|#spk2 : alors des bons souvenirs d'école primaire. ah j'aimais beaucoup mon mon instituteur de c.p. mais là le souvenir est pas vraiment lié à l'école. c'est parce qu'il faisait du vélo et nous habitions à côté d'un réparateur de vélos et donc je le voyais fait exceptionnel euh en dehors de de l'école bon.|,et un très mauvais souvenir alors?,#spk2 : alors un très mauvais souvenir.  je sais j'hé- j'hésite entre deux.||,préparé,Marina
352,#spk1 : et c'était une famille plutôt de paysan ?|#spk2 : euh non euh c'est une famille d'origine paysanne mais euh mon grand père avait quitté le village euh je ne sais pas à quatorze ou quinze ans pour aller en apprentissage et ensuite vécu en général en ville mais avec des retours euh à la campagne donc ce qui fait que le le contact avec les milieux paysans sont restés étroits.|#spk1 : et votre du côté de votre père par contre c'était ?|#spk2 : du côté de mon père c'est une famille plus un peu plus bourgeoise euh mon grand père était médecin fils de médecin mais médecin de campagne donc milieu relativement simple mais quand même milieu euh bourgeois bon on faisait des études au lycée  hein ce qui n'était pas le cas de mon grand père maternel bon lui a est allé à l'école primaire du village  hein c'est c'est c'est tout.|#spk2 : tandis que du côté de mon euh grand père euh paternel c'était disons la petite bourgeoisie intellectuelle provinciale.|#spk1 : d'accord. et euh à carcassonne vous avez toujours habité euh je sais pas est-ce qu'il y a une maison dont vous pouvez dire c'est la maison de famille ou pas plus que ça vous avez|#spk2 : ben euh non. si si. il y a une maison dans laquelle j'ai j'ai vécu l'essentiel de mon enfance et de de mon adolescence euh qui était une maison de mon grand père hein où mes parents étaient logés si on peut dire mais pas vraiment chez eux. ils ont fait construire petit à petit une maison qui a été la leur|#spk2 : mais où je n'ai habité moi que quelques mois parce que après moi je suis parti pour mes études et comme mon père peu de temps après a eu une mutation ils n'y ont pratiquement pas vécu.|,et c'était une famille plutôt de paysan ?,#spk2 : euh non euh c'est une famille d'origine paysanne mais euh mon grand père avait quitté le village euh je ne sais pas à quatorze ou quinze ans pour aller en apprentissage et ensuite vécu en général en ville mais avec des retours euh à la campagne donc ce qui fait que le le contact avec les milieux paysans sont restés étroits.|#spk1 : et votre du côté de votre père par contre c'était ?|#spk2 : du côté de mon père c'est une famille plus un peu plus bourgeoise euh mon grand père était médecin fils de médecin mais médecin de campagne donc milieu relativement simple mais quand même milieu euh bourgeois bon on faisait des études au lycée  hein ce qui n'était pas le cas de mon grand père maternel bon lui a est allé à l'école primaire du village  hein c'est c'est c'est tout.|#spk2 : tandis que du côté de mon euh grand père euh paternel c'était disons la petite bourgeoisie intellectuelle provinciale.|,préparé,Marina
353,#spk1 : et c'était une famille plutôt de paysan ?|,et votre du côté de votre père par contre c'était ?,#spk2 : du côté de mon père c'est une famille plus un peu plus bourgeoise euh mon grand père était médecin fils de médecin mais médecin de campagne donc milieu relativement simple mais quand même milieu euh bourgeois bon on faisait des études au lycée  hein ce qui n'était pas le cas de mon grand père maternel bon lui a est allé à l'école primaire du village  hein c'est c'est c'est tout.|#spk2 : tandis que du côté de mon euh grand père euh paternel c'était disons la petite bourgeoisie intellectuelle provinciale.|#spk1 : d'accord. et euh à carcassonne vous avez toujours habité euh je sais pas est-ce qu'il y a une maison dont vous pouvez dire c'est la maison de famille ou pas plus que ça vous avez|#spk2 : ben euh non. si si. il y a une maison dans laquelle j'ai j'ai vécu l'essentiel de mon enfance et de de mon adolescence euh qui était une maison de mon grand père hein où mes parents étaient logés si on peut dire mais pas vraiment chez eux. ils ont fait construire petit à petit une maison qui a été la leur|,préparé,Marina
354,0,hum et autrement qu'est-ce que vous faites je sais pas comme activité de de loisirs ?,#spk2 : comme activité de loisirs comme j'habite à la campagne et avec pas mal d'espace vert à entretenir autour de la maison je consacre l'essentiel de mon temps libre à ça.|#spk2 : hein c'est-à-dire jardinage débroussaillage euh.|#spk1 : et c'est un jardin potager ou c'est un ?|#spk2 : euh agrément. agrément. mais il y a beaucoup de prairies à tondre de de chemins dans le bois à frayer d'arbres à abattre de choses de ce genre.|,préparé,Marina
355,#spk1 : hum et autrement qu'est-ce que vous faites je sais pas comme activité de de loisirs ?|#spk2 : comme activité de loisirs comme j'habite à la campagne et avec pas mal d'espace vert à entretenir autour de la maison je consacre l'essentiel de mon temps libre à ça.|#spk2 : hein c'est-à-dire jardinage débroussaillage euh.|#spk1 : et c'est un jardin potager ou c'est un ?|,e et autrement euh si vous lisez vous écoutez de la musique ?,#spk2 : euh je lis pas beaucoup parce que je lis très lentement euh mais je lis  j'écoute beaucoup de musique oui.|#spk1 : quel genre en fait ?|#spk2 : classique. bon j- j'aime aussi le jazz j'aime aussi d'autres choses mais mais essentiellement j'écoute euh beaucoup euh de musique classique mais à la maison en disque ou en france musique.|#spk1 : et autrement euh la télé pas trop euh ?|,préparé,Marina
356,#spk2 : hein c'est-à-dire jardinage débroussaillage euh.|#spk1 : et c'est un jardin potager ou c'est un ?|#spk2 : euh agrément. agrément. mais il y a beaucoup de prairies à tondre de de chemins dans le bois à frayer d'arbres à abattre de choses de ce genre.|#spk2 : e et autrement euh si vous lisez vous écoutez de la musique ?|,quel genre en fait ?,#spk2 : classique. bon j- j'aime aussi le jazz j'aime aussi d'autres choses mais mais essentiellement j'écoute euh beaucoup euh de musique classique mais à la maison en disque ou en france musique.|#spk1 : et autrement euh la télé pas trop euh ?|#spk2 : très peu très peu  non non non j'écoute non non l'information uniquement à la radio et journal.|#spk2 : non non j- la télé uniquement pour uniquement pour des films hein de temps en temps et donc plutôt vidéos que télé parce que aux heures où je le regarde il y a jamais de film intéressant  et euh pff exceptionnellement une fois de temps en temps un thalassa ou un euh ou un magazine d' arte mais enfin c'est c'est exceptionnel.|,préparé,Marina
357,#spk2 : euh agrément. agrément. mais il y a beaucoup de prairies à tondre de de chemins dans le bois à frayer d'arbres à abattre de choses de ce genre.|#spk2 : e et autrement euh si vous lisez vous écoutez de la musique ?|#spk2 : euh je lis pas beaucoup parce que je lis très lentement euh mais je lis  j'écoute beaucoup de musique oui.|#spk1 : quel genre en fait ?|,et autrement euh la télé pas trop euh ?,#spk2 : très peu très peu  non non non j'écoute non non l'information uniquement à la radio et journal.|#spk2 : non non j- la télé uniquement pour uniquement pour des films hein de temps en temps et donc plutôt vidéos que télé parce que aux heures où je le regarde il y a jamais de film intéressant  et euh pff exceptionnellement une fois de temps en temps un thalassa ou un euh ou un magazine d' arte mais enfin c'est c'est exceptionnel.|#spk1 : et euh est-ce que vous écoutez à la radio ou même à la télé si il y en a des émissions régionales  jamais.|#spk2 : jamais tout simplement parc- euh non non ja- jamais. ca ça j'ai pas envie.|,préparé,Marina
358,#spk2 : mes grand-parents ils s- ils sont euh d'une autre époque depuis qu'ils sont n- arrivés d'algérie ils se sont mis dans un appartement ils en ont jamais bougé quoi.|#spk1 : donc ils sont en appartement eux ?|#spk2 : mon grand-père puisque ma ma ma grand-mère est décédée donc mon grand-père ouais est en appartement.|#spk1 : en ville ?|,ok. et autrement v- donc vous êtes allés à l'école où là dans dans votre quartier à saint jean ?,#spk1 :  a l'école primaire.#spk2 : ouais voilà à l'école primaire à saint jean.|#spk1 : et vous a- vous aviez des souvenirs c'était loin de chez vous l'école vous y alliez à pied comment ça se passait ?|#spk2 : c'était t- c'était tout à fait près j'y al- j'y allais à pied et puis euh dans les banlieues euh enfin c'est quelque chose d'assez solidaire hein les copains d'école et l'école on habite en général à à cinq minutes tous quoi on allait tous à pied et puis voilà quoi c'est vraiment euh le collège l'école primaire d'un petit village tel qu'on peut se le représenter quoi.|#spk1 : hum hum et euh quels souvenirs vous avez de l'école primaire vous avez des bons souvenirs et qu'est-ce que je sais pas quand quand vous vous pensez à l'école primaire est-ce qu'il y a des choses qui ?|,préparé,Marina
